"","gene","logFC","AveExpr","t","P.Value","adj.P.Val","seq","gene_len","blast","diamond","interpro","anno","length","b.status.final","cov.04v13","b.status","b.status.asn","b.status.kmer"
"46","g14658",6.04810818385307,-2.22815660723058,6.9258673546802,1.62249826398701e-07,4.98692130352334e-05,"scaffold_1980",677,NA,NA,NA,"N",7380,"A",-1.569334,"A","A","A"
"47","g2809",6.85943360847639,-2.19445616297905,6.89215997629265,1.76359627812448e-07,5.24851851088187e-05,"scaffold_817",281,NA,NA,"Proteasome assembly chaperone 4","Y",42457,"A",-0.186849101691396,"A","A","A"
"48","g8084",2.9775448483463,-0.447794895871284,6.73747166836203,2.54410544633215e-07,7.33837430973561e-05,"scaffold_722",245,NA,NA,NA,"N",72024,"A",0.355884627574885,"A","A","A"
"49","g18233",5.76327475977877,-2.61263173292592,6.62787753600235,3.3224157240623e-07,9.29730931499164e-05,"scaffold_78",2754,NA,"A0A1I8MK77","Protein of unknown function (DUF 659),hAT family C-terminal dimerisation region,BED zinc finger","Y",1238903,"A",-0.410988861318145,"A","A","A"
"50","g18174",4.44154598830222,-4.41690037657816,6.59965603888276,3.55182793721317e-07,9.6969163311074e-05,"scaffold_949",713,NA,NA,NA,"N",27297,"A",-2.77023801903677,"A","A","A"
"51","g10916",5.19358796911463,-3.34101751860989,6.52159373745265,4.29753596982124e-07,0.000113485213941096,"scaffold_1",1824,NA,"X1XR80","Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 8,MULE transposase domain","Y",4205925,"A",-0.407990358368454,"A","A","A"
"52","g15527",5.49901802728379,-2.6841804646777,6.4314093360018,5.35937857628247e-07,0.000137647930036603,"scaffold_1202",446,NA,NA,NA,"N",18321,"B3",-1.547978,"B.loose","A","A"
"53","g11372",6.44081248572941,-1.75444904525769,6.38979848047029,5.95169428800803e-07,0.000150795021899814,"scaffold_151",482,NA,NA,NA,"N",880401,"A",-0.186194389548242,"A","A","A"
"54","g9804",2.73664858347985,3.08421976938602,6.35500450247838,6.45337560043179e-07,0.000161325785509994,"scaffold_47",738,"TADBP_XENTR","T1HYV6","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)","Y",1504070,"A",-0.0490009644108124,"A","A","A"
"55","g23417",7.0194801074689,-2.34025751359881,6.32330619149549,7.028351992756e-07,0.000171135807158678,"scaffold_364",839,NA,NA,"OB-fold nucleic acid binding domain","Y",369540,"A",0.49483194180424,"A","A","A"
"56","g1574",3.61094867397842,0.0246346491591159,6.25468568882416,8.26077062239721e-07,0.000195244637205229,"scaffold_206",717,NA,NA,NA,"N",683232,"A",-0.0506701170058202,"A","A","A"
"57","g2001",6.90492470561991,-2.72651794701905,6.09452255570686,1.23726272894517e-06,0.000286388134629543,"scaffold_581",862,NA,"J9MAL5","Major Facilitator Superfamily","Y",161916,"A",-0.485206599693474,"A","A","A"
"58","g6525",9.568930598389,0.473434622623617,6.09660138544033,1.26163920736473e-06,0.000288469189010747,"scaffold_52",2295,NA,"A0A1X7TGY6","hAT family C-terminal dimerisation region,BED zinc finger","Y",1435599,"A",-0.134785747536566,"A","A","A"
"59","g18588",4.50252176661338,-2.65353997623433,6.05001795254284,1.3720097329155e-06,0.00030992542749919,"scaffold_240",2174,NA,NA,NA,"N",571683,"A",0.0991263548969637,"A","A","A"
"60","g23414",6.37825959160211,-2.75937452441249,6.04653495914788,1.39035841325881e-06,0.000310331308216541,"scaffold_364",6016,NA,"A0A226F1P1","PIF1-like helicase,Helitron helicase-like domain at N-terminus","Y",369540,"A",0.49483194180424,"A","A","A"
"61","g507",8.42392964549532,-0.714225527089011,5.97899075857679,1.67103689656805e-06,0.0003685914208677,"scaffold_816",601,NA,NA,"ERAP1-like C-terminal domain","Y",42994,"B2",0.23847646001005,"B.loose","A","A"
"62","g11892",4.58782990786032,-1.76747977239536,5.95794113748026,1.72607131406765e-06,0.000376303617063423,"scaffold_74",855,NA,NA,NA,"N",1279699,"A",-0.154455423423892,"A","A","A"
"63","g10961",6.51578745825499,-2.40948012486808,5.95042539595086,1.76843077162463e-06,0.000378954242751589,"scaffold_1",2194,NA,"X1XR80","MULE transposase domain,Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 8","Y",4205925,"A",-0.407990358368454,"A","A","A"
"64","g5232",11.0857285435075,0.390216860757181,5.96767431631728,1.77865344083097e-06,0.000378954242751589,"scaffold_2160",2567,NA,NA,"Transactive response DNA-binding protein N-terminal domain","Y",5884,"B3",-2.328587,"B.loose","A","A"
"65","g20623",10.5354496800103,0.0109717965714042,5.9466752866027,1.86016871060779e-06,0.000391868574777365,"scaffold_215",1143,"PPIA_RABIT","A0A482XF32","Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD","Y",662663,"A",-0.490191500254504,"A","A","A"
"66","g16189",3.06272046456468,0.995244330336436,5.85351095943464,2.2402853010598e-06,0.000460526058962824,"scaffold_54",972,"LST_PHOPY","A0A232F7D1","Sulfotransferase domain","Y",1412569,"A",0.132418406269263,"A","A","A"
"67","g16062",5.82335898846602,-1.89955677142761,5.85133012953261,2.25976838362471e-06,0.000460526058962824,"scaffold_315",3547,"COPIA_DROME","J9KJ72","gag-polypeptide of LTR copia-type,Reverse transcriptase (RNA-dependent DNA polymerase),GAG-pre-integrase domain","Y",422866,"A",-0.830092772561815,"A","A","A"
"68","g15268",4.25732372699387,-3.63157049583575,5.79510563403149,2.5945634927642e-06,0.0005230695798477,"scaffold_336",305,NA,NA,NA,"N",395308,"A",-0.0720131924999213,"A","A","A"
"69","g3121",3.96457186850106,-0.618836877750014,5.75153756004623,2.89444382157233e-06,0.000573098763210434,"scaffold_1145",305,NA,NA,NA,"N",19693,"A",-1.612732,"A","A","A"
"70","g506",5.49176975571772,-1.24530603233324,5.7511078006465,2.9038552725474e-06,0.000573098763210434,"scaffold_816",905,NA,"A0A2J7RAG5","Peptidase family M1 domain","Y",42994,"B2",0.23847646001005,"B.loose","A","A"
"71","g20011",4.22067106777585,-3.41094975879408,5.71604012315643,3.16537937391943e-06,0.000611831936923871,"scaffold_894",862,NA,NA,NA,"N",31517,"A",0.104964270439442,"A","A","A"
"72","g6210",4.59009317959636,-3.09865553470852,5.69768887419175,3.31623539177047e-06,0.000634449973064332,"scaffold_440",771,NA,NA,"BED zinc finger","Y",279831,"A",0.180185059522116,"A","A","A"
"73","g11595",4.15113202932948,-3.17718893260373,5.67012929165248,3.55358631915673e-06,0.000672991817150197,"scaffold_1801",2521,NA,"J9M2D0","Tc5 transposase DNA-binding domain,helix-turn-helix, Psq domain,DDE superfamily endonuclease","Y",9143,"A",0.3534785,"A","A","A"
"74","g2870",4.12018530274621,1.61676759817881,5.62861133705448,3.94615623694144e-06,0.000732539438479358,"scaffold_89",353,NA,NA,NA,"N",1205502,"A",0.0230417379473991,"A","A","A"
"75","g9541",4.3798438310768,-2.41046458135792,5.5928081769964,4.32070886735765e-06,0.000794205593667535,"scaffold_101",2955,NA,NA,NA,"N",1110711,"A",-0.067778632365172,"A","A","A"
"76","g6396",2.58364183745151,1.70857942718317,5.57506260132041,4.51711114454386e-06,0.000816586354644269,"scaffold_63",2350,NA,"A0A261D9Z1","Predicted AAA-ATPase","Y",1338047,"A",-0.378643509174471,"A","A","A"
"77","g7175",4.06428725826558,-3.78468243243839,5.55242008005958,4.7845602139372e-06,0.00084628037218027,"scaffold_17",4073,NA,"A0A226EUF5","Pao retrotransposon peptidase,Putative peptidase (DUF1758),Protein of unknown function (DUF1759)","Y",2133015,"A",-0.178589466439256,"A","A","A"
"78","g18587",3.16416199536608,-4.1905898192569,5.45500964774003,6.12360542442076e-06,0.00107300446824733,"scaffold_240",995,NA,NA,NA,"N",571683,"A",0.0991263548969637,"A","A","A"
"79","g11905",4.77524119075189,-4.02978482746448,5.39512812700829,7.13745503027425e-06,0.00122324643055114,"scaffold_74",867,NA,NA,NA,"N",1279699,"A",-0.154455423423892,"A","A","A"
"80","g872",5.2575104630668,-1.31607570762429,5.39341525036035,7.17676181986377e-06,0.00122324643055114,"scaffold_158",2129,"RT07_DROME","A0A067QQP8","Ribosomal protein S7p/S5e,MULE transposase domain,Zinc finger, C2H2 type","Y",859120,"A",-0.331860621334502,"A","A","A"
"81","g1680",5.29462095495516,-3.78428039367784,5.34978837692736,8.02085033492863e-06,0.00134270466901408,"scaffold_243",1040,"RDX_DROME","A0A1D2MAL1","BTB/POZ domain","Y",557202,"A",0.335107381579006,"A","A","A"
"82","g3441",7.02379820298995,-0.0939160354300413,5.32189228480807,8.70066440670861e-06,0.0014436173182423,"scaffold_10",1397,"FACR1_DROME","J9K7D4","Male sterility protein","Y",2776264,"A",-0.506933298875844,"A","A","A"
"83","g9552",5.30340184129545,-2.49288660187581,5.309489282597,8.88882458896874e-06,0.00144918758450935,"scaffold_1388",1646,NA,NA,NA,"N",14907,"B1",0.6026681,"B.strict","B","B"
"84","g3439",2.36648760597518,-0.538412913191227,5.28783305579203,9.36983613707041e-06,0.00149687255461075,"scaffold_10",476,NA,NA,NA,"N",2776264,"A",-0.506933298875844,"A","A","A"
"85","g2486",2.95043470846101,0.483303872114536,5.28570673384682,9.42082038743763e-06,0.00149687255461075,"scaffold_49",1706,NA,"D6WTN9",NA,"Y",1467153,"A",-0.211051068802704,"A","A","A"
"86","g7587",2.82452503485036,1.4700484870961,5.24503260314247,1.04507760300435e-05,0.00161844934474064,"scaffold_16",1024,NA,NA,NA,"N",2210925,"A",0.0243750155301392,"A","A","A"
"87","g9254",6.25037622311626,0.601531015601817,5.24487856289676,1.05312720709562e-05,0.00161844934474064,"scaffold_1285",427,NA,NA,NA,"N",16880,"A",-0.6298012,"A","A","A"
"88","g23054",4.17775550664475,-4.28893568860185,5.20438362381359,1.15982883343596e-05,0.00176793746325942,"scaffold_82",283,NA,NA,NA,"N",1220856,"A",-0.131134994152645,"A","A","A"
"89","g9062",4.70489050126742,-3.96229875608422,5.18947920454378,1.20572986784855e-05,0.00182308300744293,"scaffold_848",1025,NA,"A0A1H8D3N8","Predicted AAA-ATPase","Y",36415,"B1",1.38857690730129,"B.strict","A","B"
"90","g2805",7.10224848416763,-1.63391767598048,5.17387086028776,1.27189102031271e-05,0.00189259402697166,"scaffold_817",270,NA,NA,"RNA polymerase Rpb6","Y",42457,"A",-0.186849101691396,"A","A","A"
"91","g6171",4.52273748718839,-2.97391056276515,5.09515177090327,1.53431711957217e-05,0.00222999315308982,"scaffold_5",939,NA,NA,NA,"N",2912966,"A",-0.512436122659878,"A","A","A"
"92","g8280",6.97821369173149,-2.04928540919339,5.04426233865396,1.77210070819408e-05,0.00253626841052906,"scaffold_290",437,NA,NA,NA,"N",475304,"A",0.436164851848916,"A","A","A"
"93","g322",3.85653968394924,-2.10910582174351,5.01123193386355,1.90097994421489e-05,0.00269706560954994,"scaffold_42",940,NA,NA,NA,"N",1571520,"A",-0.296515022661438,"A","A","A"
"94","g20068",5.13038155260368,-0.909589420494886,5.00963579052969,1.91322057747155e-05,0.00269706560954994,"scaffold_604",1188,NA,NA,NA,"N",140827,"A",0.214315971925597,"A","A","A"
"95","g23055",3.68306122116735,-4.52751188688168,4.99839299767176,1.96441947169897e-05,0.00274857467723015,"scaffold_82",395,NA,NA,NA,"N",1220856,"A",-0.131134994152645,"A","A","A"
"96","g21393",4.1158606292199,-2.92004554681913,4.98401435861636,2.03879817035535e-05,0.00282474867973091,"scaffold_110",536,NA,NA,NA,"N",1065314,"A",-0.112448504233571,"A","A","A"
"97","g5035",4.20911801207503,-3.98352456952954,4.98210867175213,2.04899365535977e-05,0.00282474867973091,"scaffold_155",515,NA,NA,"Ecdysteroid kinase","Y",863585,"A",0.175274242369813,"A","A","A"
"98","g11609",3.64863556890511,-0.23360649684917,4.93203681402749,2.32887792067468e-05,0.00314130447012443,"scaffold_289",864,NA,NA,"Fibronectin type III domain","Y",477085,"A",-0.536711310017421,"A","A","A"
"99","g682",5.44395435019672,-1.29098506840285,4.913770392922,2.45039549074028e-05,0.00328160464684925,"scaffold_132",1361,NA,NA,NA,"N",944065,"A",0.0574018976621374,"A","A","A"
"100","g18670",5.32624179119478,-0.812657882923889,4.86816166067118,2.75367630468013e-05,0.0036358223265104,"scaffold_45",4419,"COPIA_DROME","J9KJ72","gag-polypeptide of LTR copia-type,Reverse transcriptase (RNA-dependent DNA polymerase),GAG-pre-integrase domain,Integrase core domain","Y",1519494,"A",-0.531056314899238,"A","A","A"
"101","g16123",3.87393361084795,-0.692219958436095,4.84935011692274,2.88003643234795e-05,0.00377607014476166,"scaffold_484",5004,NA,NA,NA,"N",238483,"A",0.232653876296469,"A","A","A"
"102","g650",5.38224572724161,-2.80069304603721,4.81933472085326,3.12295909891063e-05,0.00406613612121357,"scaffold_132",1073,NA,NA,NA,"N",944065,"A",0.0574018976621374,"A","A","A"
"103","g925",3.29944434694184,0.176027853121761,4.7414295279257,3.79947697299924e-05,0.00491285474253536,"scaffold_1031",1231,NA,NA,NA,"N",23702,"A",-0.1648958,"A","A","A"
"104","g9386",6.211705047348,0.00868805202174517,4.72150755817098,4.04061743262434e-05,0.0051888723454982,"scaffold_153",3729,NA,"J9K020",NA,"Y",873851,"A",-0.70736004240488,"A","A","A"
"105","g9571",2.23049951463862,3.59252316888387,4.66243662060729,4.65473034619329e-05,0.00588988507009261,"scaffold_343",306,NA,NA,NA,"N",389428,"A",0.0319205917381757,"A","A","A"
"106","g18403",3.29315448761761,-0.907290151927059,4.64127125587482,4.91535371246486e-05,0.00614386445033358,"scaffold_2165",2321,NA,NA,NA,"N",5828,"A",0.460127,"A","A","A"
"107","g1162",3.62084037539726,-3.86857227787487,4.61201569486633,5.30005155777816e-05,0.00653754385899886,"scaffold_736",360,NA,NA,NA,"N",68617,"A",-0.2294264396419,"A","A","A"
"108","g23189",2.38319840318126,2.5436336518177,4.58118887193142,5.73618149446314e-05,0.00702925927056793,"scaffold_508",2708,NA,"R4ZGG0",NA,"Y",217096,"A",-0.0930327064377238,"A","A","A"
"109","g11943",3.97490208626298,-3.86174578042138,4.52063249775664,6.70623585430806e-05,0.00805994974566806,"scaffold_1237",694,NA,"K7JKD1",NA,"Y",17712,"A",-0.7409884,"A","A","A"
"110","g18507",2.96424282372357,-0.423935641207916,4.51259676941653,6.84261306096102e-05,0.00817147466751326,"scaffold_273",705,NA,NA,"Eukaryotic-type carbonic anhydrase","Y",509830,"A",0.239544714293008,"A","A","A"
"111","g2319",3.20563910165838,4.53194563843604,4.47887361495952,7.46255646357001e-05,0.00879971516575308,"scaffold_446",1413,NA,NA,NA,"N",270149,"A",0.253920226147652,"A","A","A"
"112","g349",3.84710125423365,-2.51670755094446,4.449756443442,8.04556076051621e-05,0.00936933035397009,"scaffold_42",3909,NA,"A0A0J7N890","Protein of unknown function (DUF1759),Putative peptidase (DUF1758),Pao retrotransposon peptidase","Y",1571520,"A",-0.296515022661438,"A","A","A"
"113","g4767",3.29402445529845,2.68000474102473,4.43592788443222,8.33365833730385e-05,0.00964492346704382,"scaffold_193",570,NA,NA,NA,"N",713562,"A",-0.0239223561174172,"A","A","A"
"114","g23056",3.15490974938259,-4.60478516995608,4.35885802151612,0.000101580238059942,0.0113364754963443,"scaffold_82",288,NA,NA,NA,"N",1220856,"A",-0.131134994152645,"A","A","A"
"115","g9551",3.33820838203248,-3.72377307660456,4.25248708203867,0.000133473820470742,0.0143821877011835,"scaffold_1388",1631,NA,NA,NA,"N",14907,"B1",0.6026681,"B.strict","B","B"
"116","g18197",3.25575207533496,2.86433498037129,4.2398053753515,0.000137881064268713,0.0146882504203074,"scaffold_78",908,NA,NA,NA,"N",1238903,"A",-0.410988861318145,"A","A","A"
"117","g23020",3.53286639589621,-4.18088477952073,4.21259547060616,0.000147864949046285,0.015574831065555,"scaffold_82",296,NA,NA,NA,"N",1220856,"A",-0.131134994152645,"A","A","A"
"118","g20141",6.67838492405786,-0.0678626871185099,4.19405884803397,0.000158559624846838,0.0165157467014076,"scaffold_333",1511,NA,"J9L6S7","YqaJ-like viral recombinase domain","Y",396600,"A",0.21847289288617,"A","A","A"
"119","g12989",3.16886179012394,-4.7940787666633,4.1731365075832,0.000163563372211465,0.0169428158320042,"scaffold_345",213,NA,NA,NA,"N",385631,"A",0.324630960158176,"A","A","A"
"120","g20161",3.02622566469163,1.13814830493365,4.1322489624609,0.000181603594001061,0.0187081636479445,"scaffold_333",658,NA,NA,"FKBP-type peptidyl-prolyl cis-trans isomerase","Y",396600,"A",0.21847289288617,"A","A","A"
"121","g4227",2.66119856682807,-1.6908493177288,4.04953984046826,0.000224347235455104,0.022614442567461,"scaffold_28",1483,"YELL_DROSU","A0A1S3CYU3","Major royal jelly protein","Y",1812903,"A",0.0615545488203059,"A","A","A"
"122","g4800",3.17034276125272,-1.66365605958283,4.01933682567235,0.00024234891132434,0.0241027210886555,"scaffold_169",281,NA,NA,NA,"N",814881,"A",-0.607130212711013,"A","A","A"
"123","g6967",2.45715644257274,1.16327095336979,4.01829637858535,0.000242968386887615,0.0241027210886555,"scaffold_26",3115,NA,"D2CG63","Predicted AAA-ATPase","Y",1877544,"A",-0.164714787764214,"A","A","A"
"124","g17647",3.41894963117145,-4.28789917197524,4.01413451718235,0.000245623073447027,0.024237826337149,"scaffold_1472",1013,NA,"D7EID9","Parvovirus coat protein VP1","Y",13446,"B2",0.5981776,"A","A","B"
